zinfandel,Zinfandel,Zinfandel
Zionist,ಝಿಯಾನಿಸ್ಟ್,Zionist
zooplankton,ತೇಲುವ ಜೀವರಾಶಿಗಳನ್ನು,The floating biomass
zoysia,zoysia,zoysia
zucchini,ಕುಂಬಳಕಾಯಿಯನ್ನು ಹೋಲುವ ಚೀನೀಕಾಯಿ,Zucchini
abandoned ship,ಕೈಬಿಟ್ಟ ಹಡಗು,Abandoned ship
abbess,ಮಠದ ಮುಖ್ಯಸ್ಥೆ,Abbess
abomination,ಅಬೊಮಿನೇಷನ್,Abomination
academic costume,ಶೈಕ್ಷಣಿಕ ವಸ್ತ್ರ,Academic clothing
academician,ಶಿಕ್ಷಣತಜ್ಞ,Academician
accelerator,ವೇಗವರ್ಧಕ,Acceleration
accelerometer,ಅಕ್ಸೆಲೆರೊಮೀಟರ್,Accelerometer
accused,ಆರೋಪಿ,Accused
aconite,ವತ್ಸನಾಭಿ,Aconite
acoustic device,ಅಕೌಸ್ಟಿಕ್ ಸಾಧನ,Acoustic Device
acquaintance,ಪರಿಚಯ,Introduction
acrylic,ಅಕ್ರಿಲಿಕ್,Acrylic
actor,ನಟ,Actor
acute angle,ತೀವ್ರ ಕೋನ,Acute angle
adding machine,ಯಂತ್ರವನ್ನು ಅಳವಡಿಸುವುದರ,And inserting machine
adobe,ಅಡೋಬ್,Adobe
adobe lily,ಅಡೋಬ್ ಲಿಲಿ,Adobe Lily
adobo,ಡ್ರೆಸಿಂಗ್,Dressing
adoptee,adoptee,adoptee
adventurer,ಸಾಹಸಿ,Adventurer
advertiser,ಜಾಹೀರಾತುದಾರ,Advertiser
aerosol,ವಾಯುದ್ರವ,Aerosol
affiliate,ಅಂಗ,Affiliate
Afghan hound,ಅಫಘಾನ್ ಹೌಂಡ್,Afghan Hound
African chameleon,ಆಫ್ರಿಕನ್ ಊಸರವಳ್ಳಿ,African chameleon
African daisy,ಆಫ್ರಿಕನ್ ಡೈಸಿ,African Daisy
African oil palm,ಆಫ್ರಿಕನ್ ತೈಲ ತಾಳೆ,The African oil palm
African scented mahogany,ಆಫ್ರಿಕನ್ ಪರಿಮಳಯುಕ್ತ ಮರ,African fragrant wood
African wild ass,ಆಫ್ರಿಕನ್ ಕಾಡು ಕತ್ತೆ,African Wild Ass
aggravator,aggravator,aggravator
agitator,ಸತ್ಯಾಗ್ರಹಿಯಾಗಿ,Agitator
agriculturist,ಕೃಷಿಕರಾಗಿದ್ದು,Agriculturist
ailanthus silkworm,ailanthus ರೇಷ್ಮೆಹುಳು,ailanthus silkworm
aileron,ರೆಕ್ಕೆ,Feather
air cushion,ವಿಮಾನ ಕುಶನ್,Air cushion
air force officer,ವಾಯುಪಡೆಯ ಅಧಿಕಾರಿ,Air Force Officer
air hammer,ವಿಮಾನ ಸುತ್ತಿಗೆ,Air hammer
aircraft,ವಿಮಾನದ,Flight
airplane,ಏರೋಪ್ಲೇನ್,Airplane
aisle,ಹಜಾರ,Aisle
alarmist,alarmist,alarmist
Albanian,ಅಲ್ಬೇನಿಯನ್,Albanian
albatross,ಕಡಲುಕೋಳಿ,Albatross
alienee,alienee,alienee
Allen screw,ಅಲೆನ್ ಸ್ಕ್ರೂ,Allen screw
Allen wrench,ಅಲೆನ್ ವ್ರೆಂಚ್,Allen wrench
alligator snapping turtle,ಅಲಿಗೇಟರ್ ಸ್ನ್ಯಾಪಿಂಗ್ ಆಮೆ,Alligator Snapping Turtle
allspice tree,allspice tree,allspice tree
almond,ಬಾದಾಮಿ,Almonds
almond willow,ಬಾದಾಮಿ ವಿಲೋ,Almond Willow
alpine bearberry,ಆಲ್ಪೈನ್ .ಬೇರ್ಬೆರ್ರಿ ಹಣ್ಣು,Alpine berberri fruit
alpine clubmoss,ಆಲ್ಪೈನ್ clubmoss,ಆಲ್ಪೈನ್ clubmoss
alpine coltsfoot,ಆಲ್ಪೈನ್ coltsfoot,Alpine coltsfoot
Alpine fir,ಆಲ್ಪೈನ್ ಫರ್,Alpine Fir
alpine salamander,ಆಲ್ಪೈನ್ ಬೆಂಕಿಮೊಸಳೆಗಳು,Alpine salamander
alpinist,ಪರ್ವತಾರೋಹಿ,Mountaineer
altar,ಬಲಿಪೀಠದ,The altar
altar wine,ತಾರ್ ಆದರೂ,Although Tar
altarpiece,ಹಿಂದೆರೆ,Altarpiece
amaranth,ಅಮರನಾಥ್,Amarnath
amaretto,Amaretto,Amaretto
Amati,Amati,Amati
ambassador,ರಾಯಭಾರಿಯಾಗಿ,Ambassador
ambrosia,ಆಂಬ್ರೋಸಿಯಾ,Ambrosia
ambulance,ಆಂಬ್ಯುಲೆನ್ಸ್,Ambulances
American alligator,ಅಮೆರಿಕಾದ ಅಲಿಗೇಟರ್,American Alligator
American bison,ಅಮೆರಿಕನ್ ಕಾಡೆಮ್ಮೆ,American Bison
American chestnut,ಅಮೆರಿಕನ್ ಚೆಸ್ಟ್ನಟ್,The American Chestnut
American cockroach,ಅಮೆರಿಕನ್ ಜಿರಳೆ,American Cockroach
American coot,ಅಮೆರಿಕನ್ ಕೂಟ್,American Coot
American cranberry,ಅಮೆರಿಕನ್ ಕ್ರಾನ್,American cranberry
American crayfish,ಅಮೆರಿಕನ್ ಕ್ರೇಫಿಷ್,The American crayfish
American crow,ಅಮೆರಿಕನ್ ಕಾಗೆಗಳು,American Crows
American egret,ಅಮೆರಿಕನ್ ಬೆಳ್ಳಕ್ಕಿ,American Egret
American elm,ಅಮೆರಿಕನ್ ಎಲ್ಮ್,The American elm
American fly honeysuckle,ಅಮೆರಿಕನ್ ಫ್ಲೈ ಹನಿಸಕಲ್,American Fly Honeysuckle
American gallinule,ಅಮೆರಿಕನ್ gallinule,American gallinule
American hazel,ಅಮೆರಿಕನ್ ಕೆಂಗಂದು,American hazel
American hornbeam,ಅಮೆರಿಕನ್ ಬೇಲಿಮರ,American hornbeam
American magpie,ಅಮೆರಿಕನ್ ಮಡಿವಾಳ ಹಕ್ಕಿ,The Magpie
American mistletoe,ಅಮೆರಿಕನ್ ಮಿಸ್ಟ್ಲೆಟೊ,American mistletoe
American mountain ash,ಅಮೆರಿಕನ್ ಮೌಂಟನ್ ಆಷ್,American mountain ash
American organ,ಅಮೆರಿಕನ್ ಆರ್ಗನ್,American Organ
American persimmon,ಅಮೆರಿಕನ್ ಪರ್ಸಿಮನ್,American persimmon
American raspberry,ಅಮೆರಿಕನ್ ರಾಸ್ಪ್ಬೆರಿ,American Raspberry
American red plum,ಅಮೆರಿಕನ್ ರೆಡ್ ಪ್ಲಮ್,The American Red Plum
American red squirrel,ಅಮೆರಿಕನ್ ಕೆಂಪು ಅಳಿಲು,American red squirrel
American redstart,ಅಮೆರಿಕನ್ ಕೆಂಬಾಲ,American redstart
American saddle horse,ಅಮೆರಿಕನ್ ಜೀನಿನ ಕುದುರೆ,American saddle horse
American spikenard,ಅಮೆರಿಕನ್ spikenard,The American spikenard
American Staffordshire terrier,ಅಮೆರಿಕನ್ ಸ್ಟಾಫರ್ಡ್ಶೈರ್ ಟೆರಿಯರ್,American Staffordshire Terrier
American water spaniel,ಅಮೆರಿಕನ್ ವಾಟರ್ ಸ್ಪೈನಲ್,American Water Spaniel
American widgeon,ಅಮೆರಿಕನ್ ಕಾಡು ಬಾತು,American wigeon
American wistaria,ಅಮೆರಿಕನ್ ಜಾತಿಯ ಬಳ್ಳಿ,American wisteria
American woodcock,ಅಮೆರಿಕನ್ ವುಡ್ಕಾಕ್,The American Woodcock
ammunition,ಯುದ್ಧಸಾಮಗ್ರಿ,Ammunition
amorphous shape,ಅಸ್ಫಾಟಿಕ ಆಕಾರವನ್ನು,Amorphous shape
amphibian,ಉಭಯಚರಗಳ,Amphibian
amphipod,amphipod,amphipod
amphitheater,ವರ್ತುಲ,Ring
amputee,ಅಂಗವಿಚ್ಛೇದಿತ,Amputee
analphabet,analphabet,analphabet
analyst,ವಿಶ್ಲೇಷಕ,The analyst
analyzer,analyzer,analyzer
anarchist,ಅರಾಜಕತಾವಾದಿ,Anarchist
anchor light,ಆಧಾರ ಬೆಳಕಿನ,Anchor light
anchorite,ವಿರಕ್ತ,Stoic
ancient,ಪ್ರಾಚೀನ,Old
angelfish,Angelfish,Angelfish
angelica,ಏಂಜಲಿಕ,Angelica
angel_s trumpet,ದೇವತೆಗಳ ಕಹಳೆ,The angels trumpet
angle bracket,ಕೋನ ಬ್ರಾಕೆಟ್,Angle bracket
anglewing,anglewing,anglewing
angling,ಆಂಗ್ಲಿಂಗ್,Angling
Anglo-Saxon,ಆಂಗ್ಲೋ ಸ್ಯಾಕ್ಸನ್,Anglo-Saxon
Angora,ಆಂಗೋರಾ,Angora
angular distance,ಕೋನೀಯ ದೂರ,The angular distance
animist,ಅನಿಮಿಸ್ಟ್,Animist
anklet,ಕಾಲ್ಚೈನು,Anklet
ankylosaur,ankylosaur,ankylosaur
annotator,ಟಿಪ್ಪಣಿಯ,Note
announcer,ನಿವೇದಕ,Announcer
anode,ಆನೋಡ್,Anode
anomalops,anomalops,anomalops
anomaly,ಅಸಂಗತ,Inconsistent
ant bear,ಇರುವೆ ಕರಡಿ,Ant bear
ant cow,ಇರುವೆ ಹಸುವಿನ,Ant cow
ant thrush,ಇರುವೆ ಗಾಯ,Ant injury
antelope squirrel,ಹುಲ್ಲೆ ಅಳಿಲು,Antelope Squirrel
antenna,ಆಂಟೆನಾ,Antenna
anteroom,ಹೊರಕೊಣೆಯಾಗಿದೆ,Horakoneyagide
anthozoan,anthozoan,anthozoan
anthurium,ಇದು anthurium,It anthurium
anti-American,ಅಮೆರಿಕ ವಿರೋಧಿ,Anti-American
antiaircraft,ವಿಮಾನ ನಿರೋಧಕ,Antiaircraft
Arabian,ಅರೇಬಿಯನ್,Arabian
Arabian camel,ಅರೇಬಿಯನ್ ಒಂಟೆ,Arabian camel
aralia,Aralia,Aralia
arame,arame,arame
arbor,ಕುಂಜ,Arbor
archaeopteryx,ಆರ್ಕಿಯೊಪ್ಟೆರಿಕ್ಸ್,Archeopteryx
archerfish,archerfish,archerfish
archery,ಬಿಲ್ಲುಗಾರಿಕೆ,Archery
archil,archil,archil
architecture,ವಾಸ್ತುಶಿಲ್ಪ,Architecture
architrave,architrave,architrave
Arctic fox,ಹಿಮ ನರಿ,Snow fox
arenavirus,arenavirus,arenavirus
Aristotelian,ಅರಿಸ್ಟಾಟಲ್ನ,Aristotle
Arizona ash,ಅರಿಜೋನ ಬೂದಿ,Arizona Ash
ark shell,ಆರ್ಕ್ ಶೆಲ್,Ark Shell
Arkansan,Arkansan,Arkansan
arm,ತೋಳನ್ನು,The arm
arm guard,ತೋಳಿನ ಸಿಬ್ಬಂದಿ,Arm guard
armadillo,ಆರ್ಮಡಿಲೊ,Armadillo
armoire,ಕ್ಯಾಬಿನೆಟ್,The cabinet
armored scale,ಶಸ್ತ್ರಸಜ್ಜಿತ ಪ್ರಮಾಣದ,Armored scale
armored vehicle,ಶಸ್ತ್ರಸಜ್ಜಿತ ವಾಹನವನ್ನು,Armored vehicle
armory,ಶಸ್ತ್ರಾಸ್ತ್ರ,Arms
armrest,ಕೈಚಾಚಿನಲ್ಲಿರುವ,Armrest
army cutworm,ಸೇನೆಯ cutworm,Army cutworm
army engineer,ಸೇನೆಯ ಎಂಜಿನಿಯರ್,Army engineer
armyworm,ಆರ್ಮಿವರ್ಮ್,Armyworm
arrack,ಅರ್ಯಾಕ್,Arrack
arrival,ಆಗಮನದ,Upon arrival
arrow,ಬಾಣದ,Arrow
arrow leaved aster,ಎಲೆಗಳನ್ನುಳ್ಳ ಆಸ್ಟರ್ ಬಾಣದ,Leaved aster arrow
art school,ಕಲಾ ಶಾಲೆ,School of Art
arterial road,ಅಪಧಮನಿಯ ರಸ್ತೆ,Arterial Road
arthropod,ಸಂಧಿಪದಿಗಳ,Arthropod
artilleryman,Artilleryman,Artilleryman
artist_s loft,artist_s ಮೇಲಂತಸ್ತು,artist_s loft
artist_s model,artist_s ಮಾದರಿ,artist_s model
artwork,ಕಲಾಕೃತಿ,The artwork
asarabacca,asarabacca,asarabacca
assistant professor,ಸಹಾಯಕ ಪ್ರಾಧ್ಯಾಪಕ,Assistant Professor
atom bomb,ಪರಮಾಣು ಬಾಂಬ್,Atomic Bomb
atomic pile,ಪರಮಾಣು ರಾಶಿಯನ್ನು,Atomic pile
attachment,ಬಾಂಧವ್ಯ,Attachment
attack submarine,ದಾಳಿ ಜಲಾಂತರ್ಗಾಮಿ,The attack submarine
attic,ಬೇಕಾಬಿಟ್ಟಿಯಾಗಿ,In the attic
audiocassette,audiocassette,audiocassette
audiometer,audiometer,audiometer
auger,ಬೈರಿಗೆ,Drill
Augustinian,ಆಗಸ್ಟಿನಿಯನ್,Augustinian
auk,ಹಾಗೂ,And
aura,ಸೆಳವು,Convulsions
aurochs,ಕಾಡೆತ್ತು,Gaur
Australian cockroach,ಆಸ್ಟ್ರೇಲಿಯನ್ ಜಿರಳೆ,Australian Cockroach
Australian nettle,ಆಸ್ಟ್ರೇಲಿಯನ್ ಗಿಡ,Australian plant
Australian pitcher plant,ಆಸ್ಟ್ರೇಲಿಯನ್ ಹೂಜಿ ಎಲೆ ಸಸ್ಯ,Australian pitcher plant
Australian sea lion,ಆಸ್ಟ್ರೇಲಿಯನ್ ಸಮುದ್ರ ಸಿಂಹದ,Australian sea lion
Australian turtledove,ಆಸ್ಟ್ರೇಲಿಯನ್ ಟರ್ಟಲ್ಡೋವ್ನ,Australian turtledove
authoritarian,ಸರ್ವಾಧಿಕಾರಿ,Authoritarian
automatic rifle,ಸ್ವಯಂಚಾಲಿತ ರೈಫಲ್,Automatic Rifle
automation,ಯಾಂತ್ರೀಕೃತಗೊಂಡ,Automation
automobile factory,ಮೋಟಾರು ವಾಹನ ಕಾರ್ಖಾನೆಯನ್ನು,Automobile factory
automobile mechanic,ವಾಹನ ಮೆಕ್ಯಾನಿಕ್,Vehicle Mechanic
ax,ಕೊಡಲಿಯನ್ನು,Ax
ax handle,ಏಕ್ಸ್ ಹ್ಯಾಂಡಲ್,Ax Handle
axis,ಅಕ್ಷರೇಖೆ,Axis
axle,ಆಕ್ಸಲ್,Axle
B-flat clarinet,ಬಿ ಫ್ಲಾಟ್ ಕ್ಲಾರಿನೆಟ್,B-flat clarinet
baboon,ಬಬೂನ್,Baboon
baby,ಬೇಬಿ,Baby
baby boomer,ಬೇಬಿ ಬೂಮರ್,Baby boomer
baby buggy,ಬೇಬಿ ದೋಷಯುಕ್ತ,Baby buggy
back,ಮತ್ತೆ,Again
back porch,ಹಿಂದಿನ ಕೈಸಾಲೆ,The back porch
backbench,backbench,backbench
backgammon board,ಬ್ಯಾಕ್ಗಮನ್ ಬೋರ್ಡ್,Backgammon Board
background,ಹಿನ್ನೆಲೆ,Background
backpacking tent,ಬ್ಯಾಕ್ಪ್ಯಾಕಿಂಗ್ ಟೆಂಟ್,Backpacking Tent
backstay,backstay,backstay
backswimmer,backswimmer,backswimmer
backup system,ಬ್ಯಾಕ್ಅಪ್ ವ್ಯವಸ್ಥೆ,Backup System
Bactrian camel,ಬ್ಯಾಕ್ಟ್ರಿಯನ್ ಒಂಟೆ,The Bactrian camel
bad person,ಕೆಟ್ಟ ವ್ಯಕ್ತಿ,The bad guy
badger,ಬ್ಯಾಜರ್,Badger
badminton,ಬ್ಯಾಡ್ಮಿಂಟನ್,Badminton
bag,ಚೀಲ,The bag
bagel,ಬಾಗಲ್,Bagel
baggage,ಸರಕು,Commodity
baggage car,ಸರಕು ಕಾರು,Freight car
baggage claim,ಸರಕು ಹಕ್ಕು,Baggage claim
bagpipe,ಬ್ಯಾಗ್ಪೈಪ್,Bagpipe
bailey,ಬೈಲಿ,Bailey
Bailey bridge,ಬೈಲಿ ಸೇತುವೆಯ,Bailey bridge
bailor,ಸ್ನಾನಗೃಹಗಳು,Bathrooms
bain-marie,ಸ್ನಾನದ,Bathroom
bait,ಬೆಟ್,Bet
baked potato,ಬೇಯಿಸಿದ ಆಲೂಗೆಡ್ಡೆ,Baked Potato
baker_s yeast,baker_s ಯೀಸ್ಟ್,Yeast baker_s
baking-powder biscuit,ಅಡಿಗೆ ಪುಡಿ ಬಿಸ್ಕೆಟ್,Baking powder biscuits
balaclava,balaclava,balaclava
balance,ಸಮತೋಲನ,The balance
balance beam,ಸಮತೋಲನ ಕಿರಣದ,Balance beam
balance wheel,ಸಮತೋಲನ ಚಕ್ರದ,Balance wheel
balanced diet,ಸಮತೋಲಿತ ಆಹಾರ,Balanced Diet
bale,ಬೇಲ್,Bale
baling wire,baling ತಂತಿ,baling wire
ball,ball,ball
ball-and-socket joint,ಚೆಂಡು-ಮತ್ತು-ಸಾಕೆಟ್ ಜಂಟಿ,The ball-and-socket joint
ball-buster,ಚೆಂಡು ಬಸ್ಟರ್,Ball Buster
balldress,ಚೆಂಡನ್ನು ಉಡುಪು,Ball dress
ballet dancer,ಬ್ಯಾಲೆಟ್ ಡ್ಯಾನ್ಸರ್,Ballet Dancer
ballet master,ಬ್ಯಾಲೆಟ್ ಮಾಸ್ಟರ್,Ballet Master
balloon,ಬಲೂನ್,Balloon
balloon vine,ಬಲೂನ್ ಬಳ್ಳಿ,Balloon vine
balloonfish,balloonfish,balloonfish
balloonist,ಆಕಾಶಬುಟ್ಟಿ,Balloonist
ballpark,ಬೇಸ್ಬಾಲ್,Baseball
ballplayer,ballplayer,ballplayer
ballroom,ಬಾಲ್ ರೂಂ,Ballroom
balsam willow,ಬಾಲ್ಸಮ್ ವಿಲೋ,The balsam willow
baluster,ಕಟಕಟೆ,Balustrade
bamboo,ಬಿದಿರಿನ,Bamboo
bamboo fern,ಬಿದಿರಿನ ಜರೀಗಿಡ,"Bamboo, ferns"
bamboo palm,ಬಿದಿರಿನ ಪಾಮ್,The bamboo palm
bamboo shoot,ಬಿದಿರಿನ ಚಿಗುರು,Bamboo shoot
banana,banana,banana
banana bread,ಬನಾನಾ ಬ್ರೆಡ್,Banana Bread
banana split,ಬಾಳೆ ಒಡಕು,Banana split
band-tailed pigeon,ಬ್ಯಾಂಡ್ ಬಾಲದ ಪಾರಿವಾಳದ,Band-tailed Pigeon
bandbox,bandbox,bandbox
banderilla,banderilla,banderilla
bandsaw,bandsaw,bandsaw
baneberry,ವಿಷಫಲ,Baneberry
bank,ಬ್ಯಾಂಕ್,The Bank
bank martin,ಬ್ಯಾಂಕ್ ಮಾರ್ಟಿನ್,Bank Martin
banner,ಬ್ಯಾನರ್,Banner
banyan,banyan,banyan
bap,bap,bap
barricade,ತಡೆಗಟ್ಟು,The barricade
Barrow_s goldeneye,Barrow_s ಗೋಲ್ಡನ್,Golden Barrow_s
base runner,ಬೇಸ್ ರನ್ನರ್,Base Runner
baseball,baseball,baseball
baseball bat,ಬೇಸ್ ಬಾಲ್ ಬ್ಯಾಟ್,Baseball Bat
baseball equipment,ಬೇಸ್ಬಾಲ್ ಸಲಕರಣೆಗಳು,Baseball Equipment
basic point defense missile system,ಮೂಲಭೂತ ಹಂತದಲ್ಲಿ ರಕ್ಷಣಾ ಕ್ಷಿಪಣಿ ವ್ಯವಸ್ಥೆ,The basic point defense missile system
basil thyme,ತುಳಸಿ ಟೈಮ್,Basil Time
basilica,ಬೆಸಿಲಿಕಾ,The Basilica
basin,ಜಲಾನಯನ,Watershed
basket,ಬ್ಯಾಸ್ಕೆಟ್,The basket
basket star,ಬ್ಯಾಸ್ಕೆಟ್ ಸ್ಟಾರ್,Basket Star
basket weave,ಬುಟ್ಟಿ ನೇಯ್ಗೆ,Basket weaving
basketball,ಬ್ಯಾಸ್ಕೆಟ್ಬಾಲ್,Basketball
basketball equipment,ಬ್ಯಾಸ್ಕೆಟ್ಬಾಲ್ ಉಪಕರಣಗಳನ್ನು,Basketball equipment
basketball player,ಬಾಸ್ಕೆಟ್ಬಾಲ್ ಆಟಗಾರ,Basketball player
bass,bass,bass
bass drum,ಬೇಸ್ ಡ್ರಮ್,Bass drum
bassarisk,ಕ್ಷೌರ ಎಸ್ಕೆ,SK shave
basset,ಬ್ಯಾಸೆಟ್,Bassett
basset horn,ಬ್ಯಾಸೆಟ್ ಹಾರ್ನ್,Bassett Horn
bassoon,ಬಾಸ್ಸೂನ್,Bassoon
bastard,ಬಾಸ್ಟರ್ಡ್,Bastard
bastard wing,ಬಾಸ್ಟರ್ಡ್ ವಿಂಗ್,Bastard Wing
bastion,ಕೊತ್ತಲ,Bastion
bat boy,ಬ್ಯಾಟ್ ಹುಡುಗ,Bat Boy
batfish,batfish,batfish
bath asparagus,ಸ್ನಾನದ ಶತಾವರಿ,Bath asparagus
bath oil,ಸ್ನಾನ ತೈಲ,Bath oil
bath towel,ಸ್ನಾನದ ಟವೆಲ್,Bath towels
batik,ಬೇಟಿಕ್,Batik
batman,ಬ್ಯಾಟ್ಮ್ಯಾನ್,Batman
batter,ಬ್ಯಾಟರ್,Battersea
battery,ಬ್ಯಾಟರಿ,Battery
batter_s box,batter_s ಬಾಕ್ಸ್,batter_s Box
beer barrel,ಬಿಯರ್ ಬ್ಯಾರೆಲ್,Beer Barrel
beer bottle,ಬೀರ್ ಬಾಟಲ್,Bottle of beer
beet,ಬೀಟ್,Beat
beggarman,beggarman,beggarman
beggarwoman,beggarwoman,beggarwoman
beige,ವಿವಿಧ,Different
belfry,ನೆಲೆಯಾಗಿದ್ದು,Belfry
bell,ಗಂಟೆ,Hour
bell cote,ಬೆಲ್ ಕೋಟ್,Belle Cote
bell heather,ಬೆಲ್ ಹೀದರ್,Heather Bell
bell jar,ಬೆಲ್ ಜಾರ್,The Bell Jar
bell tower,ಗಂಟೆ ಗೋಪುರದ,Bell tower
bellbird,bellbird,bellbird
bellwort,bellwort,bellwort
belly,ಬೆಲ್ಲಿ,Belly
belt,ಬೆಲ್ಟ್,Belt
belt buckle,ಸೋಂಟದ ಪಟ್ಟಿಯ ಕೊಂಡಿ,Sontada cuff links
belting,ಪಟ್ಟಿಗಳಿಂದ ಜೋಡಿಸುವುದು,Belting
benedick,ನವವಿವಾಹಿತ,Benedick
benedictine,ಬೆನೆಡಿಕ್ಟೀನ್,Benedictine
benthos,ಜಲತಳ ಜೀವಿಗಳ,Benthic organisms
bergamot mint,ನಿಂಬೆಹಣ್ಣಿನಂಥ ಗಿಡ ಮಾಹಿತಿ,Such as bergamot
berlin,ಬರ್ಲಿನ್,Berlin
Bermuda chub,ಬರ್ಮುಡಾ ಚಬ್,Bermuda chub
Bermuda shorts,ಬರ್ಮುಡಾ ಶಾರ್ಟ್ಸ್,Bermuda Shorts
beroe,Beroe,Beroe
berry,ಬೆರ್ರಿ,Halle Berry
betel nut,ಅಡಿಕೆ,Nut
betel palm,ಅಡಿಕೆ ಪಾಮ್,Areca palm
bethel,ಪವಿತ್ರ,The Holy
betting shop,ಬೆಟ್ಟಿಂಗ್ ಅಂಗಡಿ,Betting shop
bettong,bettong,bettong
beverage,ಪಾನೀಯದ,Beverage
bib,ಅತಿಯಾಗಿ ಕುಡಿ,Bib
bib-and-tucker,ಅತಿಯಾಗಿ ಕುಡಿ ಮತ್ತು ಟಕರ್,Bib and Tucker
bicorn,ಬೈಕಾರ್ನ್,Bicorn
bicycle clip,ಬೈಸಿಕಲ್ ಕ್ಲಿಪ್,Bicycle Clip
bicycle-built-for-two,ಬೈಸಿಕಲ್ ನಿರ್ಮಿತ ಫಾರ್ ಎರಡು,Bicycle Built For Two
bier,ಬಿಯರ್,Beer
big brown bat,ದೊಡ್ಡ ಕಂದು ಬ್ಯಾಟ್,The big brown bat
big-eared bat,ದೊಡ್ಡ ಇಯರ್ಡ್ ಬ್ಯಾಟ್,Big-eared Bat
bikini,ಬಿಕಿನಿಯನ್ನು,Bikini
bilberry,ಬಿಲ್ಬೆರಿ,Bilberry
bilge,ಬುದ್ಧಿವಂತ,Clever
bilimbi,Bilimbi,Bilimbi
bill,ಬಿಲ್,Bill
billboard,ಬಿಲ್ಬೋರ್ಡ್,Billboard
billiard player,ಬಿಲಿಯರ್ಡ್ ಪ್ಲೇಯರ್,Billiard Player
billy,ಬಿಲ್ಲಿ,Billy
Biloxi,ಬಿಲೋಕ್ಸಿ,Biloxi
bin,bin,bin
binder,ರಟ್ಟನ್ನು,A binder
bindweed,bindweed,bindweed
binocular microscope,ದುರ್ಬೀನು ಸೂಕ್ಷ್ಮದರ್ಶಕದ,Binocular microscope
binoculars,ದುರ್ಬೀನುಗಳು,Binoculars
binturong,binturong,binturong
biohazard suit,biohazard ಸೂಟ್,biohazard suit
biplane,ಒಂದರ ಮೇಲೆ ಒಂದರಂತೆ ಎರಡು ಜೋಡಿ ರೆಕ್ಕೆಗಳಿರುವ ವಿಮಾನ,Biplane
birch,ಬರ್ಚ್,Burch
birchbark canoe,birchbark ಓಡ,birchbark canoe
bird,ಹಕ್ಕಿ,The bird
bird feed,ಪಕ್ಷಿಗೆ,A bird of
bird louse,ಹಕ್ಕಿ ಪರೋಪಜೀವಿಯ,Bird louse
bird of paradise,ಪ್ಯಾರಡೈಸ್ ಪಕ್ಷಿ,Bird of paradise
bird pepper,ಹಕ್ಕಿ ಮೆಣಸು,Bird pepper
birdcall,birdcall,birdcall
bird_s foot trefoil,ಪಕ್ಷಿ ಕಾಲು Trefoil,Bird's foot Trefoil
bird_s-eye bush,ಪಕ್ಷಿ-ಬುಷ್,Bird-Bush
bird_s-foot fern,ಪಕ್ಷಿ-ಕಾಲು ಜರೀಗಿಡ,Bird's-foot fern
bird_s-foot violet,ಪಕ್ಷಿ-ಕಾಲು ನೇರಳೆ,Bird's-foot violet
birth,ಜನ್ಮ,Birth
biryani,ಬಿರಿಯಾನಿ,Biryani
bisexual,ದ್ವಿಲಿಂಗಿ,Bisexual
bisque,bisque,bisque
bitter lemon,ಕಹಿ ನಿಂಬೆ,Bitter Lemon
bitter pea,ಕಹಿ ಬಟಾಣಿ,Bitter Beans
bittern,ಗುಪ್ಪಿ,Bittern
bittersweet,ಬಿಟರ್,Bittersweet
black bass,ಕಪ್ಪು ಬಾಸ್,Black bass
black beech,ಕಪ್ಪು ಹುಲಗಲಮರ,Dark Beech
black belt,ಕಪ್ಪು ಬೆಲ್ಟ್,Black belt
black birch,ಕಪ್ಪು ಬರ್ಚ್,White Birch
black caraway,ಕಪ್ಪು ಸೋಂಪು,Black caraway
black cherry,ಕಪ್ಪು ಚೆರ್ರಿ ಹಣ್ಣು,Black cherry fruit
black cohosh,ಬ್ಲಾಕ್ Cohosh,Black Cohosh
black cottonwood,ಕಪ್ಪು ಅರಳೆ,The black cottonwood
black currant,ಕಪ್ಪು ಕರ್ರಂಟ್,Black currant
black duck,ಕಪ್ಪು ಡಕ್,Black Duck
black mallee,ಕಪ್ಪು ಮ್ಯಾಲಿ,Black O'Malley
black mamba,ಕಪ್ಪು ಮಂಬ ಹಾವು,The black mamba snake
black mangrove,ಕಪ್ಪು ಮ್ಯಾಂಗ್ರೋವ್,The black mangrove
black pine,ಕಪ್ಪು ಪೈನ್,White Pine
black squirrel,ಕಪ್ಪು ಅಳಿಲು,The Black Squirrel
black tie,ಕಪ್ಪು ಕೊರಳ ಪಟ್ಟಿ,White-collar
black turnstone,ಕಪ್ಪು ಕಡಲಗೊರವ,Black Turnstone
black walnut,ಕಪ್ಪು WALNUT,BLACK WALNUT
blended whiskey,ಮಿಶ್ರಿತ ವಿಸ್ಕಿ,Blended whiskey
blender,ಬ್ಲೆಂಡರ್,Blender
blenny,blenny,blenny
blessed thistle,ಆಶೀರ್ವದಿಸಿದರು ಥಿಸಲ್,Blessed thistle
Bletilla striata,bletilla ಸ್ಟ್ರಯೇಟಾ,bletilla striata
blind curve,ಕುರುಡು ತಿರುವು,Blind curve
blindworm,blindworm,blindworm
block,ಬ್ಲಾಕ್,Black
blockade,ದಿಗ್ಬಂಧನ,Blockade
